Subject,Condition,X2,T2,X1,T1,LaterOptionChosen
201,3,1200,365,1000,0,0
201,3,1400,365,1000,0,0
201,3,1600,365,1000,0,0
201,3,1800,365,1000,0,0
201,3,-200,365,-1000,0,1
201,3,-400,365,-1000,0,1
201,3,-600,365,-1000,0,0
201,3,-800,365,-1000,0,0
201,3,-1000,365,-1000,0,0
201,3,-1200,365,-1000,0,0
201,3,-1400,365,-1000,0,0
201,3,-1600,365,-1000,0,0
201,3,-1800,365,-1000,0,0
202,3,200,365,1000,0,0
202,3,400,365,1000,0,0
202,3,600,365,1000,0,0
202,3,800,365,1000,0,0
202,3,1000,365,1000,0,0
202,3,1200,365,1000,0,0
202,3,1400,365,1000,0,1
202,3,1600,365,1000,0,1
202,3,1800,365,1000,0,1
202,3,-200,365,-1000,0,1
202,3,-400,365,-1000,0,1
202,3,-600,365,-1000,0,1
202,3,-800,365,-1000,0,1
202,3,-1000,365,-1000,0,1
202,3,-1200,365,-1000,0,0
202,3,-1400,365,-1000,0,0
202,3,-1600,365,-1000,0,0
202,3,-1800,365,-1000,0,0
203,3,200,365,1000,0,0
203,3,400,365,1000,0,0
203,3,600,365,1000,0,0
203,3,800,365,1000,0,0
203,3,1000,365,1000,0,0
203,3,1200,365,1000,0,1
203,3,1400,365,1000,0,1
203,3,1600,365,1000,0,1
203,3,1800,365,1000,0,1
203,3,-200,365,-1000,0,1
203,3,-400,365,-1000,0,1
203,3,-600,365,-1000,0,1
203,3,-800,365,-1000,0,1
203,3,-1000,365,-1000,0,0
203,3,-1200,365,-1000,0,0
203,3,-1400,365,-1000,0,0
203,3,-1600,365,-1000,0,0
203,3,-1800,365,-1000,0,0
204,3,200,365,1000,0,0
204,3,400,365,1000,0,0
204,3,600,365,1000,0,0
204,3,800,365,1000,0,0
204,3,1000,365,1000,0,0
204,3,1200,365,1000,0,1
204,3,1400,365,1000,0,1
204,3,1600,365,1000,0,1
204,3,1800,365,1000,0,1
204,3,-200,365,-1000,0,1
204,3,-400,365,-1000,0,1
204,3,-600,365,-1000,0,1
204,3,-800,365,-1000,0,1
204,3,-1000,365,-1000,0,0
204,3,-1200,365,-1000,0,0
204,3,-1400,365,-1000,0,0
204,3,-1600,365,-1000,0,0
204,3,-1800,365,-1000,0,0
205,3,200,365,1000,0,0
205,3,400,365,1000,0,0
205,3,600,365,1000,0,0
205,3,800,365,1000,0,0
205,3,1000,365,1000,0,0
205,3,1200,365,1000,0,1
205,3,1400,365,1000,0,1
205,3,1600,365,1000,0,1
205,3,1800,365,1000,0,1
205,3,-200,365,-1000,0,1
205,3,-400,365,-1000,0,1
205,3,-600,365,-1000,0,1
205,3,-800,365,-1000,0,1
205,3,-1000,365,-1000,0,1
205,3,-1200,365,-1000,0,1
205,3,-1400,365,-1000,0,0
205,3,-1600,365,-1000,0,0
205,3,-1800,365,-1000,0,0
206,3,200,365,1000,0,0
206,3,400,365,1000,0,0
206,3,600,365,1000,0,0
206,3,800,365,1000,0,0
206,3,1000,365,1000,0,0
206,3,1200,365,1000,0,1
206,3,1400,365,1000,0,1
206,3,1600,365,1000,0,1
206,3,1800,365,1000,0,1
206,3,-200,365,-1000,0,1
206,3,-400,365,-1000,0,1
206,3,-600,365,-1000,0,1
206,3,-800,365,-1000,0,1
206,3,-1000,365,-1000,0,0
206,3,-1200,365,-1000,0,0
206,3,-1400,365,-1000,0,0
206,3,-1600,365,-1000,0,0
206,3,-1800,365,-1000,0,0
207,3,200,365,1000,0,0
207,3,400,365,1000,0,0
207,3,600,365,1000,0,0
207,3,800,365,1000,0,0
207,3,1000,365,1000,0,0
207,3,1200,365,1000,0,1
207,3,1400,365,1000,0,1
207,3,1600,365,1000,0,1
207,3,1800,365,1000,0,1
207,3,-200,365,-1000,0,1
207,3,-400,365,-1000,0,1
207,3,-600,365,-1000,0,1
207,3,-800,365,-1000,0,1
207,3,-1000,365,-1000,0,1
207,3,-1200,365,-1000,0,0
207,3,-1400,365,-1000,0,0
207,3,-1600,365,-1000,0,0
207,3,-1800,365,-1000,0,0
208,3,200,365,1000,0,0
208,3,400,365,1000,0,0
208,3,600,365,1000,0,0
208,3,800,365,1000,0,0
208,3,1000,365,1000,0,0
208,3,1200,365,1000,0,0
208,3,1400,365,1000,0,1
208,3,1600,365,1000,0,1
208,3,1800,365,1000,0,1
208,3,-200,365,-1000,0,1
208,3,-400,365,-1000,0,1
208,3,-600,365,-1000,0,1
208,3,-800,365,-1000,0,1
208,3,-1000,365,-1000,0,1
208,3,-1200,365,-1000,0,0
208,3,-1400,365,-1000,0,0
208,3,-1600,365,-1000,0,0
208,3,-1800,365,-1000,0,0
209,3,200,365,1000,0,0
209,3,400,365,1000,0,0
209,3,600,365,1000,0,0
209,3,800,365,1000,0,0
209,3,1000,365,1000,0,0
209,3,1200,365,1000,0,0
209,3,1400,365,1000,0,0
209,3,1600,365,1000,0,0
209,3,1800,365,1000,0,0
209,3,-200,365,-1000,0,0
209,3,-400,365,-1000,0,0
209,3,-600,365,-1000,0,0
209,3,-800,365,-1000,0,0
209,3,-1000,365,-1000,0,0
209,3,-1200,365,-1000,0,0
209,3,-1400,365,-1000,0,0
209,3,-1600,365,-1000,0,0
209,3,-1800,365,-1000,0,0
210,3,200,365,1000,0,0
210,3,400,365,1000,0,0
210,3,600,365,1000,0,0
210,3,800,365,1000,0,0
210,3,1000,365,1000,0,0
210,3,1200,365,1000,0,1
210,3,1400,365,1000,0,1
210,3,1600,365,1000,0,1
210,3,1800,365,1000,0,1
210,3,-200,365,-1000,0,0
210,3,-400,365,-1000,0,0
210,3,-600,365,-1000,0,0
210,3,-800,365,-1000,0,0
210,3,-1000,365,-1000,0,0
210,3,-1200,365,-1000,0,0
210,3,-1400,365,-1000,0,0
210,3,-1600,365,-1000,0,0
210,3,-1800,365,-1000,0,0
211,3,200,365,1000,0,0
211,3,400,365,1000,0,0
211,3,600,365,1000,0,0
211,3,800,365,1000,0,0
211,3,1000,365,1000,0,0
211,3,1200,365,1000,0,1
211,3,1400,365,1000,0,1
211,3,1600,365,1000,0,1
211,3,1800,365,1000,0,1
211,3,-200,365,-1000,0,1
211,3,-400,365,-1000,0,1
211,3,-600,365,-1000,0,1
211,3,-800,365,-1000,0,1
211,3,-1000,365,-1000,0,1
211,3,-1200,365,-1000,0,0
211,3,-1400,365,-1000,0,0
211,3,-1600,365,-1000,0,0
211,3,-1800,365,-1000,0,0
212,3,200,365,1000,0,0
212,3,400,365,1000,0,0
212,3,600,365,1000,0,0
212,3,800,365,1000,0,0
212,3,1000,365,1000,0,0
212,3,1200,365,1000,0,1
212,3,1400,365,1000,0,1
212,3,1600,365,1000,0,1
212,3,1800,365,1000,0,1
212,3,-200,365,-1000,0,1
212,3,-400,365,-1000,0,1
212,3,-600,365,-1000,0,1
212,3,-800,365,-1000,0,1
212,3,-1000,365,-1000,0,1
212,3,-1200,365,-1000,0,0
212,3,-1400,365,-1000,0,0
212,3,-1600,365,-1000,0,0
212,3,-1800,365,-1000,0,0
213,3,200,365,1000,0,0
213,3,400,365,1000,0,0
213,3,600,365,1000,0,0
213,3,800,365,1000,0,0
213,3,1000,365,1000,0,0
213,3,1200,365,1000,0,1
213,3,1400,365,1000,0,1
213,3,1600,365,1000,0,1
213,3,1800,365,1000,0,1
213,3,-200,365,-1000,0,1
213,3,-400,365,-1000,0,1
213,3,-600,365,-1000,0,1
213,3,-800,365,-1000,0,1
213,3,-1000,365,-1000,0,1
213,3,-1200,365,-1000,0,0
213,3,-1400,365,-1000,0,0
213,3,-1600,365,-1000,0,0
213,3,-1800,365,-1000,0,0
214,3,200,365,1000,0,0
214,3,400,365,1000,0,0
214,3,600,365,1000,0,0
214,3,800,365,1000,0,0
214,3,1000,365,1000,0,0
214,3,1200,365,1000,0,0
214,3,1400,365,1000,0,0
214,3,1600,365,1000,0,0
214,3,1800,365,1000,0,0
214,3,-200,365,-1000,0,1
214,3,-400,365,-1000,0,1
214,3,-600,365,-1000,0,1
214,3,-800,365,-1000,0,1
214,3,-1000,365,-1000,0,0
214,3,-1200,365,-1000,0,0
214,3,-1400,365,-1000,0,0
214,3,-1600,365,-1000,0,0
214,3,-1800,365,-1000,0,0
215,3,200,365,1000,0,0
215,3,400,365,1000,0,0
215,3,600,365,1000,0,0
215,3,800,365,1000,0,0
215,3,1000,365,1000,0,0
215,3,1200,365,1000,0,1
215,3,1400,365,1000,0,1
215,3,1600,365,1000,0,1
215,3,1800,365,1000,0,1
215,3,-200,365,-1000,0,1
215,3,-400,365,-1000,0,1
215,3,-600,365,-1000,0,1
215,3,-800,365,-1000,0,1
215,3,-1000,365,-1000,0,0
215,3,-1200,365,-1000,0,0
215,3,-1400,365,-1000,0,0
215,3,-1600,365,-1000,0,0
215,3,-1800,365,-1000,0,0
216,3,200,365,1000,0,0
216,3,400,365,1000,0,0
216,3,600,365,1000,0,0
216,3,800,365,1000,0,0
216,3,1000,365,1000,0,0
216,3,1200,365,1000,0,1
216,3,1400,365,1000,0,1
216,3,1600,365,1000,0,1
216,3,1800,365,1000,0,1
216,3,-200,365,-1000,0,1
216,3,-400,365,-1000,0,1
216,3,-600,365,-1000,0,1
216,3,-800,365,-1000,0,1
216,3,-1000,365,-1000,0,1
216,3,-1200,365,-1000,0,0
216,3,-1400,365,-1000,0,0
216,3,-1600,365,-1000,0,0
216,3,-1800,365,-1000,0,0
217,3,200,365,1000,0,0
217,3,400,365,1000,0,0
217,3,600,365,1000,0,0
217,3,800,365,1000,0,0
217,3,1000,365,1000,0,0
217,3,1200,365,1000,0,1
217,3,1400,365,1000,0,1
217,3,1600,365,1000,0,1
217,3,1800,365,1000,0,1
217,3,-200,365,-1000,0,1
217,3,-400,365,-1000,0,1
217,3,-600,365,-1000,0,1
217,3,-800,365,-1000,0,1
217,3,-1000,365,-1000,0,1
217,3,-1200,365,-1000,0,0
217,3,-1400,365,-1000,0,0
217,3,-1600,365,-1000,0,0
217,3,-1800,365,-1000,0,0
218,3,200,365,1000,0,0
218,3,400,365,1000,0,0
218,3,600,365,1000,0,0
218,3,800,365,1000,0,0
218,3,1000,365,1000,0,0
218,3,1200,365,1000,0,0
218,3,1400,365,1000,0,0
218,3,1600,365,1000,0,1
218,3,1800,365,1000,0,1
218,3,-200,365,-1000,0,1
218,3,-400,365,-1000,0,1
218,3,-600,365,-1000,0,1
218,3,-800,365,-1000,0,0
218,3,-1000,365,-1000,0,0
218,3,-1200,365,-1000,0,0
218,3,-1400,365,-1000,0,0
218,3,-1600,365,-1000,0,0
218,3,-1800,365,-1000,0,0
219,4,2000,365,10000,0,0
219,4,4000,365,10000,0,0
219,4,6000,365,10000,0,0
219,4,8000,365,10000,0,0
219,4,10000,365,10000,0,0
219,4,12000,365,10000,0,0
219,4,14000,365,10000,0,0
219,4,16000,365,10000,0,0
219,4,18000,365,10000,0,1
219,4,-2000,365,-10000,0,1
219,4,-4000,365,-10000,0,1
219,4,-6000,365,-10000,0,1
219,4,-8000,365,-10000,0,1
219,4,-10000,365,-10000,0,1
219,4,-12000,365,-10000,0,0
219,4,-14000,365,-10000,0,0
219,4,-16000,365,-10000,0,0
219,4,-18000,365,-10000,0,0
220,4,2000,365,10000,0,0
220,4,4000,365,10000,0,0
220,4,6000,365,10000,0,0
220,4,8000,365,10000,0,0
220,4,10000,365,10000,0,0
220,4,12000,365,10000,0,1
220,4,14000,365,10000,0,1
220,4,16000,365,10000,0,1
220,4,18000,365,10000,0,1
220,4,-2000,365,-10000,0,1
220,4,-4000,365,-10000,0,1
220,4,-6000,365,-10000,0,1
220,4,-8000,365,-10000,0,1
220,4,-10000,365,-10000,0,1
220,4,-12000,365,-10000,0,0
220,4,-14000,365,-10000,0,0
220,4,-16000,365,-10000,0,0
220,4,-18000,365,-10000,0,0
221,4,2000,365,10000,0,0
221,4,4000,365,10000,0,0
221,4,6000,365,10000,0,0
221,4,8000,365,10000,0,0
221,4,10000,365,10000,0,0
221,4,12000,365,10000,0,1
221,4,14000,365,10000,0,1
221,4,16000,365,10000,0,1
221,4,18000,365,10000,0,1
221,4,-2000,365,-10000,0,1
221,4,-4000,365,-10000,0,1
221,4,-6000,365,-10000,0,1
221,4,-8000,365,-10000,0,1
221,4,-10000,365,-10000,0,0
221,4,-12000,365,-10000,0,0
221,4,-14000,365,-10000,0,0
221,4,-16000,365,-10000,0,0
221,4,-18000,365,-10000,0,0
222,4,2000,365,10000,0,0
222,4,4000,365,10000,0,0
222,4,6000,365,10000,0,0
222,4,8000,365,10000,0,0
222,4,10000,365,10000,0,0
222,4,12000,365,10000,0,1
222,4,14000,365,10000,0,1
222,4,16000,365,10000,0,1
222,4,18000,365,10000,0,1
222,4,-2000,365,-10000,0,1
222,4,-4000,365,-10000,0,1
222,4,-6000,365,-10000,0,1
222,4,-8000,365,-10000,0,1
222,4,-10000,365,-10000,0,1
222,4,-12000,365,-10000,0,0
222,4,-14000,365,-10000,0,0
222,4,-16000,365,-10000,0,0
222,4,-18000,365,-10000,0,0
223,4,2000,365,10000,0,0
223,4,4000,365,10000,0,0
223,4,6000,365,10000,0,0
223,4,8000,365,10000,0,0
223,4,10000,365,10000,0,0
223,4,12000,365,10000,0,0
223,4,14000,365,10000,0,0
223,4,16000,365,10000,0,0
223,4,18000,365,10000,0,1
223,4,-2000,365,-10000,0,1
223,4,-4000,365,-10000,0,1
223,4,-6000,365,-10000,0,1
223,4,-8000,365,-10000,0,1
223,4,-10000,365,-10000,0,1
223,4,-12000,365,-10000,0,0
223,4,-14000,365,-10000,0,0
223,4,-16000,365,-10000,0,0
223,4,-18000,365,-10000,0,0
224,4,2000,365,10000,0,0
224,4,4000,365,10000,0,0
224,4,6000,365,10000,0,0
224,4,8000,365,10000,0,0
224,4,10000,365,10000,0,0
224,4,12000,365,10000,0,0
224,4,14000,365,10000,0,0
224,4,16000,365,10000,0,0
224,4,18000,365,10000,0,0
224,4,-2000,365,-10000,0,1
224,4,-4000,365,-10000,0,1
224,4,-6000,365,-10000,0,1
224,4,-8000,365,-10000,0,1
224,4,-10000,365,-10000,0,1
224,4,-12000,365,-10000,0,0
224,4,-14000,365,-10000,0,0
224,4,-16000,365,-10000,0,0
224,4,-18000,365,-10000,0,0
225,4,2000,365,10000,0,0
225,4,4000,365,10000,0,0
225,4,6000,365,10000,0,0
225,4,8000,365,10000,0,0
225,4,10000,365,10000,0,0
225,4,12000,365,10000,0,1
225,4,14000,365,10000,0,1
225,4,16000,365,10000,0,1
225,4,18000,365,10000,0,1
225,4,-2000,365,-10000,0,1
225,4,-4000,365,-10000,0,1
225,4,-6000,365,-10000,0,1
225,4,-8000,365,-10000,0,1
225,4,-10000,365,-10000,0,1
225,4,-12000,365,-10000,0,0
225,4,-14000,365,-10000,0,0
225,4,-16000,365,-10000,0,0
225,4,-18000,365,-10000,0,0
226,4,2000,365,10000,0,0
226,4,4000,365,10000,0,0
226,4,6000,365,10000,0,0
226,4,8000,365,10000,0,0
226,4,10000,365,10000,0,0
226,4,12000,365,10000,0,1
226,4,14000,365,10000,0,1
226,4,16000,365,10000,0,1
226,4,18000,365,10000,0,1
226,4,-2000,365,-10000,0,1
226,4,-4000,365,-10000,0,1
226,4,-6000,365,-10000,0,1
226,4,-8000,365,-10000,0,1
226,4,-10000,365,-10000,0,1
226,4,-12000,365,-10000,0,1
226,4,-14000,365,-10000,0,0
226,4,-16000,365,-10000,0,0
226,4,-18000,365,-10000,0,0
227,4,2000,365,10000,0,0
227,4,4000,365,10000,0,0
227,4,6000,365,10000,0,0
227,4,8000,365,10000,0,0
227,4,10000,365,10000,0,0
227,4,12000,365,10000,0,0
227,4,14000,365,10000,0,0
227,4,16000,365,10000,0,0
227,4,18000,365,10000,0,1
227,4,-2000,365,-10000,0,1
227,4,-4000,365,-10000,0,1
227,4,-6000,365,-10000,0,1
227,4,-8000,365,-10000,0,1
227,4,-10000,365,-10000,0,1
227,4,-12000,365,-10000,0,0
227,4,-14000,365,-10000,0,0
227,4,-16000,365,-10000,0,0
227,4,-18000,365,-10000,0,0
228,4,2000,365,10000,0,1
228,4,4000,365,10000,0,1
228,4,6000,365,10000,0,1
228,4,8000,365,10000,0,1
228,4,10000,365,10000,0,1
228,4,12000,365,10000,0,1
228,4,14000,365,10000,0,1
228,4,16000,365,10000,0,1
228,4,18000,365,10000,0,1
228,4,-2000,365,-10000,0,1
228,4,-4000,365,-10000,0,1
228,4,-6000,365,-10000,0,1
228,4,-8000,365,-10000,0,1
228,4,-10000,365,-10000,0,1
228,4,-12000,365,-10000,0,1
228,4,-14000,365,-10000,0,1
228,4,-16000,365,-10000,0,1
228,4,-18000,365,-10000,0,1
229,4,2000,365,10000,0,0
229,4,4000,365,10000,0,0
229,4,6000,365,10000,0,0
229,4,8000,365,10000,0,0
229,4,10000,365,10000,0,0
229,4,12000,365,10000,0,0
229,4,14000,365,10000,0,0
229,4,16000,365,10000,0,0
229,4,18000,365,10000,0,0
229,4,-2000,365,-10000,0,1
229,4,-4000,365,-10000,0,1
229,4,-6000,365,-10000,0,1
229,4,-8000,365,-10000,0,1
229,4,-10000,365,-10000,0,1
229,4,-12000,365,-10000,0,0
229,4,-14000,365,-10000,0,0
229,4,-16000,365,-10000,0,0
229,4,-18000,365,-10000,0,0
230,4,2000,365,10000,0,0
230,4,4000,365,10000,0,0
230,4,6000,365,10000,0,0
230,4,8000,365,10000,0,0
230,4,10000,365,10000,0,0
230,4,12000,365,10000,0,1
230,4,14000,365,10000,0,1
230,4,16000,365,10000,0,1
230,4,18000,365,10000,0,1
230,4,-2000,365,-10000,0,1
230,4,-4000,365,-10000,0,1
230,4,-6000,365,-10000,0,1
230,4,-8000,365,-10000,0,1
230,4,-10000,365,-10000,0,1
230,4,-12000,365,-10000,0,0
230,4,-14000,365,-10000,0,0
230,4,-16000,365,-10000,0,0
230,4,-18000,365,-10000,0,0
231,4,2000,365,10000,0,0
231,4,4000,365,10000,0,0
231,4,6000,365,10000,0,0
231,4,8000,365,10000,0,0
231,4,10000,365,10000,0,0
231,4,12000,365,10000,0,1
231,4,14000,365,10000,0,1
231,4,16000,365,10000,0,1
231,4,18000,365,10000,0,1
231,4,-2000,365,-10000,0,1
231,4,-4000,365,-10000,0,1
231,4,-6000,365,-10000,0,1
231,4,-8000,365,-10000,0,1
231,4,-10000,365,-10000,0,1
231,4,-12000,365,-10000,0,0
231,4,-14000,365,-10000,0,0
231,4,-16000,365,-10000,0,0
231,4,-18000,365,-10000,0,0
232,4,2000,365,10000,0,0
232,4,4000,365,10000,0,0
232,4,6000,365,10000,0,0
232,4,8000,365,10000,0,0
232,4,10000,365,10000,0,0
232,4,12000,365,10000,0,1
232,4,14000,365,10000,0,1
232,4,16000,365,10000,0,1
232,4,18000,365,10000,0,1
232,4,-2000,365,-10000,0,1
232,4,-4000,365,-10000,0,1
232,4,-6000,365,-10000,0,1
232,4,-8000,365,-10000,0,1
232,4,-10000,365,-10000,0,1
232,4,-12000,365,-10000,0,0
232,4,-14000,365,-10000,0,0
232,4,-16000,365,-10000,0,0
232,4,-18000,365,-10000,0,0
233,4,2000,365,10000,0,0
233,4,4000,365,10000,0,0
233,4,6000,365,10000,0,0
233,4,8000,365,10000,0,0
233,4,10000,365,10000,0,0
233,4,12000,365,10000,0,0
233,4,14000,365,10000,0,0
233,4,16000,365,10000,0,0
233,4,18000,365,10000,0,0
233,4,-2000,365,-10000,0,1
233,4,-4000,365,-10000,0,1
233,4,-6000,365,-10000,0,1
233,4,-8000,365,-10000,0,1
233,4,-10000,365,-10000,0,1
233,4,-12000,365,-10000,0,0
233,4,-14000,365,-10000,0,0
233,4,-16000,365,-10000,0,0
233,4,-18000,365,-10000,0,0
234,4,2000,365,10000,0,0
234,4,4000,365,10000,0,0
234,4,6000,365,10000,0,0
234,4,8000,365,10000,0,0
234,4,10000,365,10000,0,0
234,4,12000,365,10000,0,0
234,4,14000,365,10000,0,1
234,4,16000,365,10000,0,1
234,4,18000,365,10000,0,1
234,4,-2000,365,-10000,0,1
234,4,-4000,365,-10000,0,1
234,4,-6000,365,-10000,0,1
234,4,-8000,365,-10000,0,1
234,4,-10000,365,-10000,0,1
234,4,-12000,365,-10000,0,0
234,4,-14000,365,-10000,0,0
234,4,-16000,365,-10000,0,0
234,4,-18000,365,-10000,0,0
235,4,2000,365,10000,0,0
235,4,4000,365,10000,0,0
235,4,6000,365,10000,0,0
235,4,8000,365,10000,0,0
235,4,10000,365,10000,0,0
235,4,12000,365,10000,0,1
235,4,14000,365,10000,0,1
235,4,16000,365,10000,0,1
235,4,18000,365,10000,0,1
235,4,-2000,365,-10000,0,1
235,4,-4000,365,-10000,0,1
235,4,-6000,365,-10000,0,1
235,4,-8000,365,-10000,0,1
235,4,-10000,365,-10000,0,0
235,4,-12000,365,-10000,0,0
235,4,-14000,365,-10000,0,0
235,4,-16000,365,-10000,0,0
235,4,-18000,365,-10000,0,0
236,4,2000,365,10000,0,0
236,4,4000,365,10000,0,0
236,4,6000,365,10000,0,0
236,4,8000,365,10000,0,0
236,4,10000,365,10000,0,0
236,4,12000,365,10000,0,1
236,4,14000,365,10000,0,1
236,4,16000,365,10000,0,1
236,4,18000,365,10000,0,1
236,4,-2000,365,-10000,0,1
236,4,-4000,365,-10000,0,1
236,4,-6000,365,-10000,0,1
236,4,-8000,365,-10000,0,1
236,4,-10000,365,-10000,0,1
236,4,-12000,365,-10000,0,1
236,4,-14000,365,-10000,0,0
236,4,-16000,365,-10000,0,0
236,4,-18000,365,-10000,0,0
237,4,2000,365,10000,0,0
237,4,4000,365,10000,0,0
237,4,6000,365,10000,0,0
237,4,8000,365,10000,0,0
237,4,10000,365,10000,0,0
237,4,12000,365,10000,0,1
237,4,14000,365,10000,0,1
237,4,16000,365,10000,0,1
237,4,18000,365,10000,0,1
237,4,-2000,365,-10000,0,1
237,4,-4000,365,-10000,0,1
237,4,-6000,365,-10000,0,1
237,4,-8000,365,-10000,0,1
237,4,-10000,365,-10000,0,0
237,4,-12000,365,-10000,0,0
237,4,-14000,365,-10000,0,0
237,4,-16000,365,-10000,0,0
237,4,-18000,365,-10000,0,0
238,4,2000,365,10000,0,0
238,4,4000,365,10000,0,0
238,4,6000,365,10000,0,0
238,4,8000,365,10000,0,0
238,4,10000,365,10000,0,0
238,4,12000,365,10000,0,0
238,4,14000,365,10000,0,0
238,4,16000,365,10000,0,0
238,4,18000,365,10000,0,1
238,4,-2000,365,-10000,0,1
238,4,-4000,365,-10000,0,1
238,4,-6000,365,-10000,0,1
238,4,-8000,365,-10000,0,1
238,4,-10000,365,-10000,0,0
238,4,-12000,365,-10000,0,0
238,4,-14000,365,-10000,0,0
238,4,-16000,365,-10000,0,0
238,4,-18000,365,-10000,0,0
239,4,2000,365,10000,0,0
239,4,4000,365,10000,0,0
239,4,6000,365,10000,0,0
239,4,8000,365,10000,0,0
239,4,10000,365,10000,0,0
239,4,12000,365,10000,0,1
239,4,14000,365,10000,0,1
239,4,16000,365,10000,0,1
239,4,18000,365,10000,0,1
239,4,-2000,365,-10000,0,0
239,4,-4000,365,-10000,0,0
239,4,-6000,365,-10000,0,0
239,4,-8000,365,-10000,0,0
239,4,-10000,365,-10000,0,0
239,4,-12000,365,-10000,0,0
239,4,-14000,365,-10000,0,0
239,4,-16000,365,-10000,0,0
239,4,-18000,365,-10000,0,0
240,4,2000,365,10000,0,0
240,4,4000,365,10000,0,0
240,4,6000,365,10000,0,0
240,4,8000,365,10000,0,0
240,4,10000,365,10000,0,0
240,4,12000,365,10000,0,0
240,4,14000,365,10000,0,0
240,4,16000,365,10000,0,1
240,4,18000,365,10000,0,1
240,4,-2000,365,-10000,0,1
240,4,-4000,365,-10000,0,1
240,4,-6000,365,-10000,0,1
240,4,-8000,365,-10000,0,1
240,4,-10000,365,-10000,0,1
240,4,-12000,365,-10000,0,0
240,4,-14000,365,-10000,0,0
240,4,-16000,365,-10000,0,0
240,4,-18000,365,-10000,0,0
241,4,2000,365,10000,0,0
241,4,4000,365,10000,0,0
241,4,6000,365,10000,0,0
241,4,8000,365,10000,0,0
241,4,10000,365,10000,0,0
241,4,12000,365,10000,0,0
241,4,14000,365,10000,0,0
241,4,16000,365,10000,0,1
241,4,18000,365,10000,0,1
241,4,-2000,365,-10000,0,1
241,4,-4000,365,-10000,0,1
241,4,-6000,365,-10000,0,1
241,4,-8000,365,-10000,0,1
241,4,-10000,365,-10000,0,1
241,4,-12000,365,-10000,0,0
241,4,-14000,365,-10000,0,0
241,4,-16000,365,-10000,0,0
241,4,-18000,365,-10000,0,0
242,4,2000,365,10000,0,0
242,4,4000,365,10000,0,0
242,4,6000,365,10000,0,0
242,4,8000,365,10000,0,0
242,4,10000,365,10000,0,0
242,4,12000,365,10000,0,1
242,4,14000,365,10000,0,1
242,4,16000,365,10000,0,1
242,4,18000,365,10000,0,1
242,4,-2000,365,-10000,0,1
242,4,-4000,365,-10000,0,1
242,4,-6000,365,-10000,0,1
242,4,-8000,365,-10000,0,1
242,4,-10000,365,-10000,0,1
242,4,-12000,365,-10000,0,0
242,4,-14000,365,-10000,0,0
242,4,-16000,365,-10000,0,0
242,4,-18000,365,-10000,0,0
243,4,2000,365,10000,0,0
243,4,4000,365,10000,0,0
243,4,6000,365,10000,0,0
243,4,8000,365,10000,0,0
243,4,10000,365,10000,0,0
243,4,12000,365,10000,0,0
243,4,14000,365,10000,0,0
243,4,16000,365,10000,0,0
243,4,18000,365,10000,0,1
243,4,-2000,365,-10000,0,1
243,4,-4000,365,-10000,0,1
243,4,-6000,365,-10000,0,1
243,4,-8000,365,-10000,0,1
243,4,-10000,365,-10000,0,1
243,4,-12000,365,-10000,0,1
243,4,-14000,365,-10000,0,1
243,4,-16000,365,-10000,0,0
243,4,-18000,365,-10000,0,0
244,4,2000,365,10000,0,0
244,4,4000,365,10000,0,0
244,4,6000,365,10000,0,0
244,4,8000,365,10000,0,0
244,4,10000,365,10000,0,0
244,4,12000,365,10000,0,0
244,4,14000,365,10000,0,0
244,4,16000,365,10000,0,0
244,4,18000,365,10000,0,0
244,4,-2000,365,-10000,0,0
244,4,-4000,365,-10000,0,0
244,4,-6000,365,-10000,0,0
244,4,-8000,365,-10000,0,0
244,4,-10000,365,-10000,0,0
244,4,-12000,365,-10000,0,0
244,4,-14000,365,-10000,0,0
244,4,-16000,365,-10000,0,0
244,4,-18000,365,-10000,0,0
245,4,2000,365,10000,0,0
245,4,4000,365,10000,0,0
245,4,6000,365,10000,0,0
245,4,8000,365,10000,0,0
245,4,10000,365,10000,0,0
245,4,12000,365,10000,0,1
245,4,14000,365,10000,0,1
245,4,16000,365,10000,0,1
245,4,18000,365,10000,0,1
245,4,-2000,365,-10000,0,1
245,4,-4000,365,-10000,0,1
245,4,-6000,365,-10000,0,1
245,4,-8000,365,-10000,0,1
245,4,-10000,365,-10000,0,1
245,4,-12000,365,-10000,0,0
245,4,-14000,365,-10000,0,0
245,4,-16000,365,-10000,0,0
245,4,-18000,365,-10000,0,0
246,4,2000,365,10000,0,0
246,4,4000,365,10000,0,0
246,4,6000,365,10000,0,0
246,4,8000,365,10000,0,0
246,4,10000,365,10000,0,0
246,4,12000,365,10000,0,0
246,4,14000,365,10000,0,0
246,4,16000,365,10000,0,0
246,4,18000,365,10000,0,0
246,4,-2000,365,-10000,0,1
246,4,-4000,365,-10000,0,1
246,4,-6000,365,-10000,0,1
246,4,-8000,365,-10000,0,1
246,4,-10000,365,-10000,0,1
246,4,-12000,365,-10000,0,1
246,4,-14000,365,-10000,0,1
246,4,-16000,365,-10000,0,1
246,4,-18000,365,-10000,0,1
247,4,2000,365,10000,0,0
247,4,4000,365,10000,0,0
247,4,6000,365,10000,0,0
247,4,8000,365,10000,0,0
247,4,10000,365,10000,0,0
247,4,12000,365,10000,0,1
247,4,14000,365,10000,0,1
